psraid,sample,segment,int_date,lang,scregion,sstate
206874,2,2,42316,2,2,1
206876,2,2,42316,2,2,1
206877,2,2,42316,1,1,4
206881,2,2,42316,1,1,3
206882,2,2,42316,1,1,4
206887,2,2,42316,1,1,3
206888,2,2,42316,1,1,2
206893,2,2,42816,1,1,1
206903,2,2,42316,1,1,1
206905,2,2,42316,1,1,3
206907,2,2,42316,1,1,1
206908,2,2,42316,1,1,4
206911,2,2,42816,1,1,3
206915,2,2,42316,1,1,3
206923,2,2,42316,1,1,4
206930,2,2,42316,1,1,4
206936,2,2,42316,1,1,4
206942,2,2,42316,1,1,2
206949,2,2,50316,1,1,3
206950,2,2,42516,1,1,3
206953,2,2,42316,1,1,1
206958,2,2,42616,1,1,1
206961,2,2,42316,1,1,3
206963,2,2,42316,1,1,3
206969,2,2,42316,1,1,3
206970,2,2,42316,1,1,4
206975,2,2,42316,1,1,1
206976,2,2,42316,1,1,3
206990,2,2,42316,1,1,4
206992,2,2,42316,1,1,4
206996,2,2,42316,1,1,3
207000,2,2,43016,2,2,3
207002,2,2,42316,1,1,3
207008,2,2,42416,1,1,3
207012,2,2,42316,1,1,3
207014,2,2,42316,1,1,2
207016,2,2,42316,1,1,3
207025,2,2,42316,2,2,3
207033,2,2,42316,1,1,1
207034,2,2,42816,1,1,1
207041,2,2,42316,1,1,4
207042,2,2,42316,1,1,4
207052,2,2,42316,1,1,4
207059,2,2,42816,1,1,2
207060,2,2,42316,1,1,1
207064,2,2,42316,1,1,3
207065,2,2,42316,1,1,4
207067,2,2,42316,1,1,3
207071,2,2,50816,2,2,2
207073,2,2,42316,1,1,2
207078,2,2,42316,1,1,2
207079,2,2,42516,1,1,3
207080,2,2,42616,1,1,3
207081,2,2,42316,1,1,3
207082,2,2,42316,1,1,2
207098,2,2,42416,1,1,3
207103,2,2,42916,1,1,3
207108,2,2,42916,2,2,1
207112,2,2,42416,1,1,3
207113,2,2,42416,1,1,3
207126,2,2,42416,1,1,2
207129,2,2,42416,1,1,3
207134,2,2,42416,1,1,2
207135,2,2,42416,1,1,1
207137,2,2,42416,1,1,3
207140,2,2,42416,1,1,3
207147,2,2,42416,1,1,3
207149,2,2,42816,1,1,3
207156,2,2,42416,1,1,3
207159,2,2,42416,1,1,3
207166,2,2,42416,1,1,3
207167,2,2,42416,1,1,3
207168,2,2,42916,1,1,3
207170,2,2,42416,1,1,1
207174,2,2,42416,1,1,1
207175,2,2,42416,1,1,2
207179,2,2,42416,1,1,3
207184,2,2,42716,1,1,1
207185,2,2,50416,1,1,1
207194,2,2,42416,1,1,3
207198,2,2,42816,1,1,3
207199,2,2,42416,1,1,1
207201,2,2,42416,1,1,1
207216,2,2,42416,1,1,3
207221,2,2,42716,2,2,3
207223,2,2,50216,1,1,3
207227,2,2,50316,1,1,4
207244,2,2,42416,1,1,3
207245,2,2,42416,1,1,4
207249,2,2,42416,1,1,4
207250,2,2,42416,1,1,4
207258,2,2,42416,1,1,4
207260,2,2,42416,1,1,4
207266,2,2,42516,1,1,2
207267,2,2,42916,2,2,3
207275,2,2,42516,1,1,3
207278,2,2,43016,1,1,1
207280,2,2,42516,1,1,1
207286,2,2,42516,2,2,1
207294,2,2,50416,1,1,1
207296,2,2,50316,1,1,1
207306,2,2,42816,1,1,1
207309,2,2,42516,1,1,3
207313,2,2,42916,2,2,3
207320,2,2,50216,1,1,3
207326,2,2,42516,1,1,2
207332,2,2,42516,1,1,2
207355,2,2,42516,1,1,4
207357,2,2,42916,1,1,4
207359,2,2,42516,1,1,2
207360,2,2,42716,2,2,4
207361,2,2,42516,2,2,3
207365,2,2,42516,1,1,4
207367,2,2,42516,1,1,3
207372,2,2,42516,1,1,4
207376,2,2,42616,1,1,1
207377,2,2,42616,1,1,1
207392,2,2,42616,1,1,1
207398,2,2,42616,1,1,1
207408,2,2,42616,2,2,1
207414,2,2,50416,1,1,1
207415,2,2,42616,1,1,1
207425,2,2,42616,1,1,3
207437,2,2,42616,1,1,3
207446,2,2,50316,1,1,3
207448,2,2,42616,1,1,2
207450,2,2,42616,1,1,1
207453,2,2,42616,1,1,3
207462,2,2,42616,1,1,3
207470,2,2,42616,1,1,3
207474,2,2,42616,1,1,3
207478,2,2,42616,1,1,3
207484,2,2,42616,1,1,1
207485,2,2,50316,1,1,3
207489,2,2,42616,1,1,3
207496,2,2,42616,1,1,3
207512,2,2,42616,1,1,3
207515,2,2,42616,1,1,2
207521,2,2,42616,1,1,3
207523,2,2,42616,2,2,3
207526,2,2,42716,1,1,3
207528,2,2,50816,1,1,1
207529,2,2,42716,2,2,1
207532,2,2,42716,1,1,2
207534,2,2,42716,1,1,3
207536,2,2,42716,2,2,3
207542,2,2,42716,1,1,1
207550,2,2,42716,1,1,3
207551,2,2,42816,1,1,3
207560,2,2,50416,1,1,1
207562,2,2,42716,1,1,1
207566,2,2,42716,1,1,2
207570,2,2,42716,1,1,3
207571,2,2,42716,1,1,3
207573,2,2,42716,1,1,3
207576,2,2,42716,1,1,2
207590,2,2,50416,1,1,3
207599,2,2,42816,1,1,3
207601,2,2,42716,2,2,1
207602,2,2,42716,1,1,1
207603,2,2,42716,1,1,1
207607,2,2,42716,2,2,1
207608,2,2,42716,1,1,3
207610,2,2,42716,1,1,3
207614,2,2,42716,1,1,2
207615,2,2,42716,2,2,3
207628,2,2,42716,1,1,3
207631,2,2,42716,1,1,3
207632,2,2,42716,1,1,3
207648,2,2,42716,1,1,2
207650,2,2,42716,1,1,3
207655,2,2,42716,1,1,2
207656,2,2,42716,1,1,3
207661,2,2,42716,2,2,4
207662,2,2,42716,1,1,4
207665,2,2,42716,1,1,4
207670,2,2,42716,1,1,3
207672,2,2,42816,2,2,3
207675,2,2,42716,1,1,4
207678,2,2,50316,2,2,3
207680,2,2,42716,1,1,3
207683,2,2,50516,2,2,4
207686,2,2,42716,1,1,3
207689,2,2,42716,1,1,1
207692,2,2,42716,1,1,4
207693,2,2,50416,2,2,4
207698,2,2,42716,1,1,4
207702,2,2,42716,1,1,4
207703,2,2,42716,1,1,4
207704,2,2,50316,1,1,3
207719,2,2,42716,1,1,4
207720,2,2,42716,1,1,4
207728,2,2,42716,1,1,4
207734,2,2,42716,1,1,4
207735,2,2,42716,1,1,3
207748,2,2,42716,1,1,4
207751,2,2,50316,1,1,1
207755,2,2,50416,1,1,3
207756,2,2,42816,1,1,3
207759,2,2,42916,1,1,1
207762,2,2,42816,1,1,3
207763,2,2,42816,1,1,3
207771,2,2,42816,1,1,3
207783,2,2,50616,2,2,1
207784,2,2,42816,1,1,3
207785,2,2,42816,1,1,3
207788,2,2,50416,1,1,3
207789,2,2,42816,1,1,3
207796,2,2,42816,1,1,3
207804,2,2,42816,1,1,3
207805,2,2,42816,1,1,3
207810,2,2,42816,1,1,3
207814,2,2,42816,1,1,3
207816,2,2,42816,1,1,1
207817,2,2,42816,1,1,1
207820,2,2,42816,1,1,1
207824,2,2,42816,1,1,1
207829,2,2,42816,1,1,3
207833,2,2,42816,1,1,3
207834,2,2,42816,1,1,1
207840,2,2,42816,1,1,3
207842,2,2,42816,2,2,1
207849,2,2,42816,1,1,1
207851,2,2,42816,1,1,2
207859,2,2,50516,2,2,3
207860,2,2,42816,1,1,3
207862,2,2,42816,1,1,1
207866,2,2,42816,1,1,3
207870,2,2,42816,1,1,1
207872,2,2,42816,1,1,3
207873,2,2,42816,1,1,1
207878,2,2,42816,1,1,3
207886,2,2,50416,2,2,3
207893,2,2,42816,1,1,3
207899,2,2,42816,1,1,4
207904,2,2,42816,1,1,4
207905,2,2,50416,1,1,4
207908,2,2,42816,1,1,4
207911,2,2,42816,1,1,4
207913,2,2,42816,1,1,4
207916,2,2,42816,1,1,4
207917,2,2,42816,1,1,4
207920,2,2,50416,1,1,4
207931,2,2,50416,2,2,1
207933,2,2,42916,1,1,1
207934,2,2,43016,1,1,2
207936,2,2,42916,1,1,3
207937,2,2,43016,1,1,3
207946,2,2,42916,1,1,3
207949,2,2,42916,1,1,1
207953,2,2,42916,1,1,3
207954,2,2,42916,1,1,3
207955,2,2,42916,1,1,2
207957,2,2,42916,1,1,2
207958,2,2,42916,1,1,2
207959,2,2,50416,1,1,3
207962,2,2,42916,1,1,3
207968,2,2,42916,1,1,2
207969,2,2,42916,2,2,2
207973,2,2,42916,2,2,2
207974,2,2,42916,1,1,3
207983,2,2,42916,1,1,3
207987,2,2,42916,1,1,3
207992,2,2,42916,1,1,2
207993,2,2,42916,1,1,2
208002,2,2,42916,1,1,4
208004,2,2,42916,1,1,4
208006,2,2,50416,1,1,4
208007,2,2,42916,2,2,4
208011,2,2,42916,1,1,4
208013,2,2,42916,1,1,4
208018,2,2,42916,1,1,4
208026,2,2,42916,2,2,3
208027,2,2,42916,1,1,4
208031,2,2,42916,1,1,4
208033,2,2,42916,1,1,4
208034,2,2,42916,1,1,1
208037,2,2,42916,1,1,4
208046,2,2,42916,1,1,3
208052,2,2,42916,1,1,4
208054,2,2,50316,1,1,4
208059,2,2,42916,2,2,4
208068,2,2,50416,1,1,4
208078,2,2,42916,1,1,4
208079,2,2,42916,1,1,3
208080,2,2,42916,1,1,4
208087,2,2,42916,1,1,4
208090,2,2,43016,1,1,4
208092,2,2,43016,1,1,3
208094,2,2,43016,1,1,4
208104,2,2,43016,1,1,2
208105,2,2,50216,1,1,3
208106,2,2,43016,1,1,4
208113,2,2,50416,2,2,4
208116,2,2,43016,1,1,4
208118,2,2,50216,2,2,3
208120,2,2,50116,1,1,2
208121,2,2,43016,1,1,4
208124,2,2,43016,1,1,1
208126,2,2,43016,1,1,1
208129,2,2,43016,1,1,3
208131,2,2,50116,1,1,1
208136,2,2,43016,1,1,4
208143,2,2,43016,1,1,3
208146,2,2,43016,1,1,1
208147,2,2,43016,1,1,3
208150,2,2,43016,1,1,3
208155,2,2,43016,1,1,4
208157,2,2,43016,1,1,3
208162,2,2,43016,1,1,2
208167,2,2,43016,1,1,3
208168,2,2,43016,1,1,2
208170,2,2,43016,1,1,4
208171,2,2,50416,2,2,3
208176,2,2,43016,1,1,2
208180,2,2,43016,1,1,2
208186,2,2,50216,1,1,4
208189,2,2,43016,1,1,4
208191,2,2,43016,1,1,1
208193,2,2,50316,1,1,3
208194,2,2,43016,1,1,4
208200,2,2,50416,2,2,4
208206,2,2,50416,2,2,4
208207,2,2,43016,1,1,3
208213,2,2,43016,1,1,2
208223,2,2,50216,1,1,2
208227,2,2,43016,1,1,3
208238,2,2,43016,1,1,1
208240,2,2,43016,1,1,3
208242,2,2,43016,1,1,3
208247,2,2,43016,1,1,2
208252,2,2,43016,1,1,4
208258,2,2,43016,1,1,4
208260,2,2,43016,1,1,1
208267,2,2,43016,1,1,2
208273,2,2,43016,1,1,3
208288,2,2,50216,2,2,2
208289,2,2,50316,1,1,3
208295,2,2,43016,1,1,3
208296,2,2,43016,1,1,3
208298,2,2,43016,1,1,2
208306,2,2,43016,1,1,4
208312,2,2,50116,1,1,2
208313,2,2,50416,2,2,3
208323,2,2,50116,2,2,3
208326,2,2,50116,2,2,3
208327,2,2,50116,2,2,4
208328,2,2,50116,1,1,3
208337,2,2,50416,1,1,2
208347,2,2,50116,1,1,2
208354,2,2,50116,1,1,4
208364,2,2,50116,1,1,2
208365,2,2,50116,1,1,4
208366,2,2,50516,1,1,3
208368,2,2,50116,1,1,3
208370,2,2,50116,1,1,3
208381,2,2,50116,1,1,4
208384,2,2,50316,2,2,4
208388,2,2,50116,1,1,2
208389,2,2,50216,1,1,2
208390,2,2,50116,1,1,3
208396,2,2,50116,1,1,4
208398,2,2,50116,1,1,2
208401,2,2,50116,1,1,1
208403,2,2,50116,1,1,3
208405,2,2,50116,1,1,3
208408,2,2,50116,1,1,3
208410,2,2,50116,1,1,1
208416,2,2,50116,1,1,1
208418,2,2,50116,1,1,3
208420,2,2,50416,1,1,3
208422,2,2,50116,1,1,2
208426,2,2,50116,1,1,3
208437,2,2,50116,1,1,3
208439,2,2,50116,1,1,3
208442,2,2,50116,1,1,1
208443,2,2,50216,1,1,2
208445,2,2,50116,1,1,2
208451,2,2,50316,1,1,3
208452,2,2,50116,1,1,3
208459,2,2,50316,2,2,3
208463,2,2,50116,1,1,4
208464,2,2,50116,1,1,4
208469,2,2,50116,1,1,4
208474,2,2,50116,1,1,2
208476,2,2,50116,1,1,3
208480,2,2,50116,1,1,2
208482,2,2,50616,2,2,1
208483,2,2,50116,1,1,2
208484,2,2,50116,1,1,3
208487,2,2,50216,1,1,2
208490,2,2,50116,1,1,1
208510,2,2,50116,1,1,4
208512,2,2,50116,1,1,4
208514,2,2,50416,1,1,3
208517,2,2,50516,1,1,4
208519,2,2,50316,1,1,3
208522,2,2,50216,1,1,2
208525,2,2,50316,1,1,3
208527,2,2,50216,1,1,2
208532,2,2,50216,1,1,2
208538,2,2,50416,2,2,3
208540,2,2,50216,1,1,3
208541,2,2,50216,1,1,1
208544,2,2,50216,1,1,3
208550,2,2,50216,1,1,3
208561,2,2,50216,1,1,1
208563,2,2,50316,2,2,3
208566,2,2,50516,1,1,3
208568,2,2,50216,1,1,3
208569,2,2,50216,1,1,3
208574,2,2,50416,1,1,1
208577,2,2,50416,1,1,1
208578,2,2,50216,1,1,3
208581,2,2,50216,1,1,3
208582,2,2,50216,1,1,1
208584,2,2,50216,1,1,3
208590,2,2,50216,1,1,1
208593,2,2,50816,1,1,2
208599,2,2,50316,1,1,2
208601,2,2,50616,2,2,3
208610,2,2,50216,1,1,2
208611,2,2,50316,1,1,2
208612,2,2,50216,1,1,3
208613,2,2,50516,1,1,3
208614,2,2,50216,1,1,1
208619,2,2,50216,1,1,2
208621,2,2,50216,1,1,3
208622,2,2,50216,1,1,2
208624,2,2,50216,1,1,2
208627,2,2,50216,1,1,1
208630,2,2,50216,1,1,2
208634,2,2,50216,1,1,3
208644,2,2,50216,1,1,3
208655,2,2,50216,1,1,3
208656,2,2,50216,1,1,3
208659,2,2,50516,1,1,3
208663,2,2,50216,1,1,3
208664,2,2,50216,2,2,1
208665,2,2,50216,1,1,1
208677,2,2,50216,1,1,3
208678,2,2,50216,1,1,2
208679,2,2,50216,1,1,2
208683,2,2,50516,2,2,3
208687,2,2,50216,2,2,4
208688,2,2,50216,1,1,3
208693,2,2,50216,1,1,2
208695,2,2,50216,1,1,3
208698,2,2,50216,1,1,3
208700,2,2,50216,1,1,3
208702,2,2,50216,1,1,2
208718,2,2,50316,1,1,1
208722,2,2,50316,1,1,3
208725,2,2,50316,1,1,3
208727,2,2,50316,1,1,2
208731,2,2,50516,1,1,1
208743,2,2,50316,1,1,2
208745,2,2,50416,2,2,3
208746,2,2,50516,1,1,1
208750,2,2,50316,1,1,1
208766,2,2,50416,1,1,1
208772,2,2,50316,1,1,3
208775,2,2,50316,1,1,3
208777,2,2,50316,1,1,3
208779,2,2,50316,1,1,3
208800,2,2,50316,1,1,3
208801,2,2,50316,1,1,1
208804,2,2,50316,1,1,2
208806,2,2,50316,1,1,3
208812,2,2,50716,2,2,2
208822,2,2,50816,1,1,3
208830,2,2,50516,1,1,3
208834,2,2,50316,1,1,3
208840,2,2,50316,1,1,3
208865,2,2,50316,1,1,3
208875,2,2,50316,1,1,4
208879,2,2,50316,1,1,3
208880,2,2,50316,1,1,3
208883,2,2,50316,1,1,4
208887,2,2,50416,2,2,4
208889,2,2,50316,1,1,4
208890,2,2,50316,1,1,3
208893,2,2,50516,1,1,3
208905,2,2,50816,2,2,4
208906,2,2,50316,1,1,4
208913,2,2,50316,1,1,4
208926,2,2,50416,1,1,1
208927,2,2,50316,1,1,2
208937,2,2,50316,1,1,3
208939,2,2,50316,1,1,1
208945,2,2,50316,1,1,4
208947,2,2,50416,1,1,3
208950,2,2,50316,1,1,3
208952,2,2,50316,1,1,1
208955,2,2,50316,1,1,4
208957,2,2,50316,1,1,3
208973,2,2,50316,1,1,2
208974,2,2,50316,1,1,3
208978,2,2,50716,1,1,3
208980,2,2,50316,1,1,2
208981,2,2,50316,1,1,2
208985,2,2,50316,1,1,2
209001,2,2,50316,1,1,3
209002,2,2,50316,1,1,3
209006,2,2,50316,1,1,2
209007,2,2,50316,1,1,3
209011,2,2,50316,1,1,2
209012,2,2,50316,1,1,3
209014,2,2,50816,1,1,4
209016,2,2,50316,1,1,3
209018,2,2,50316,1,1,4
209019,2,2,50316,1,1,4
209034,2,2,50316,1,1,4
209046,2,2,50316,1,1,4
209048,2,2,50416,1,1,1
209050,2,2,50516,1,1,1
209065,2,2,50416,1,1,3
209075,2,2,50416,1,1,1
209078,2,2,50416,1,1,1
209082,2,2,50416,1,1,3
209102,2,2,50416,1,1,3
209105,2,2,50416,1,1,4
209116,2,2,50416,1,1,2
209123,2,2,50416,1,1,1
209125,2,2,50416,1,1,1
209141,2,2,50716,2,2,4
209146,2,2,50416,1,1,4
209152,2,2,50716,1,1,1
209158,2,2,50416,1,1,1
209162,2,2,50416,1,1,4
209168,2,2,50416,1,1,3
209169,2,2,50416,1,1,2
209175,2,2,50416,1,1,3
209180,2,2,50416,1,1,2
209182,2,2,50416,1,1,3
209191,2,2,50616,1,1,2
209193,2,2,50416,1,1,3
209197,2,2,50416,1,1,4
209199,2,2,50416,1,1,4
209204,2,2,50416,1,1,3
209213,2,2,50416,1,1,3
209216,2,2,50416,1,1,4
209223,2,2,50416,1,1,4
209252,2,2,50416,2,2,3
209253,2,2,50416,1,1,3
209260,2,2,50416,1,1,2
209265,2,2,50716,2,2,4
209271,2,2,50516,1,1,1
209272,2,2,50416,1,1,3
209278,2,2,50416,1,1,1
209282,2,2,50416,1,1,3
209289,2,2,50616,1,1,2
209297,2,2,50416,1,1,3
209298,2,2,50416,1,1,1
209310,2,2,50416,1,1,3
209313,2,2,50416,1,1,2
209317,2,2,50516,2,2,3
209326,2,2,50416,1,1,3
209328,2,2,50416,1,1,3
209331,2,2,50416,1,1,2
209337,2,2,50416,1,1,2
209339,2,2,50416,1,1,3
209346,2,2,50416,1,1,3
209357,2,2,50716,1,1,2
209369,2,2,50416,1,1,3
209382,2,2,50416,1,1,2
209383,2,2,50416,1,1,3
209384,2,2,50416,1,1,2
209391,2,2,50416,1,1,3
209398,2,2,50416,1,1,3
209435,2,2,50416,1,1,3
209436,2,2,50416,1,1,3
209438,2,2,50416,1,1,3
209443,2,2,50416,1,1,2
209446,2,2,50416,1,1,3
209449,2,2,50416,1,1,3
209450,2,2,50416,1,1,3
209462,2,2,50416,1,1,4
209467,2,2,50416,1,1,4
209468,2,2,50416,1,1,4
209475,2,2,50416,1,1,4
209477,2,2,50416,1,1,4
209479,2,2,50416,1,1,4
209501,2,2,50416,1,1,4
209503,2,2,50416,1,1,4
209518,2,2,50516,1,1,4
209527,2,2,50516,1,1,4
209529,2,2,50516,2,2,3
209531,2,2,50516,1,1,2
209536,2,2,50616,1,1,1
209537,2,2,50516,1,1,3
209540,2,2,50516,1,1,1
209542,2,2,50616,2,2,3
209553,2,2,50516,2,2,3
209562,2,2,50516,1,1,4
209570,2,2,50516,1,1,1
209571,2,2,50516,1,1,3
209573,2,2,50516,1,1,4
209576,2,2,50516,1,1,2
209585,2,2,50516,1,1,2
209588,2,2,50516,2,2,4
209590,2,2,50816,1,1,3
209596,2,2,50516,1,1,4
209600,2,2,50616,1,1,3
209602,2,2,50616,1,1,1
209604,2,2,50616,1,1,2
209610,2,2,50816,1,1,3
209615,2,2,50616,1,1,2
209618,2,2,50616,1,1,2
209624,2,2,50616,1,1,1
209637,2,2,50616,1,1,3
209638,2,2,50616,1,1,3
209639,2,2,50616,1,1,3
209641,2,2,50616,1,1,4
209642,2,2,50616,1,1,1
209645,2,2,50616,2,2,4
209661,2,2,50616,1,1,2
209663,2,2,50616,1,1,2
209675,2,2,50616,1,1,4
209677,2,2,50616,1,1,4
209681,2,2,50616,1,1,4
209682,2,2,50616,1,1,4
209688,2,2,50716,1,1,2
209691,2,2,50716,1,1,1
209692,2,2,50716,1,1,3
209698,2,2,50716,1,1,3
209701,2,2,50716,1,1,4
209702,2,2,50716,1,1,3
209707,2,2,50716,1,1,1
209712,2,2,50716,1,1,4
209713,2,2,50716,1,1,4
209715,2,2,50716,1,1,4
209719,2,2,50716,1,1,4
209722,2,2,50716,1,1,3
209733,2,2,50816,1,1,3
209738,2,2,50816,1,1,3
209740,2,2,50816,1,1,3
209745,2,2,50816,1,1,1
209746,2,2,50816,2,2,3
209747,2,2,50816,1,1,3
209748,2,2,50816,1,1,2
209751,2,2,50816,1,1,4
209767,2,2,50816,2,2,3
209773,2,2,50816,2,2,3
209777,2,2,50816,2,2,4
300003,1,3,30816,1,1,3
300005,1,3,30316,1,1,2
300007,1,3,22916,1,1,3
300012,1,3,22916,1,1,3
300013,1,3,22916,1,1,3
300015,1,3,31116,1,1,3
300017,1,3,30316,1,1,2
300018,1,3,22916,1,1,2
300019,1,3,22916,1,1,3
300020,1,3,22916,1,1,3
300021,1,3,22916,1,1,3
300022,1,3,50616,1,1,4
300029,1,3,30416,1,1,3
300033,1,3,31216,1,1,3
300036,1,3,30216,1,1,3
300037,1,3,22916,1,1,1
300038,1,3,22916,1,1,3
300040,1,3,30616,1,1,1
300041,1,3,30416,1,1,2
300047,1,3,22916,1,1,4
300050,1,3,22916,1,1,1
300051,1,3,22916,1,1,3
300052,1,3,22916,1,1,3
300053,1,3,30816,1,1,4
300055,1,3,30416,1,1,2
300056,1,3,30216,1,1,3
300057,1,3,22916,1,1,3
300062,1,3,22916,1,1,3
300063,1,3,30216,1,1,3
300064,1,3,30216,1,1,3
300065,1,3,30816,1,1,2
300066,1,3,30216,1,1,1
300069,1,3,30216,1,1,1
300071,1,3,30316,1,1,2
300072,1,3,50516,1,1,2
300073,1,3,50716,1,1,1
300074,1,3,31116,1,1,1
300075,1,3,50516,1,1,3
300077,1,3,30216,1,1,3
300078,1,3,30216,1,1,3
300080,1,3,30216,1,1,3
300081,1,3,30216,1,1,3
300085,1,3,30316,1,1,3
300086,1,3,30416,1,1,1
300089,1,3,30316,1,1,3
300090,1,3,30916,1,1,3
300091,1,3,30316,1,1,3
300094,1,3,30416,1,1,3
300095,1,3,30316,1,1,3
300098,1,3,30316,1,1,3
300099,1,3,30316,1,1,4
300101,1,3,30416,1,1,1
300102,1,3,30516,1,1,3
300103,1,3,31016,1,1,2
300111,1,3,30416,1,1,1
300112,1,3,30516,1,1,3
300115,1,3,30916,1,1,2
300117,1,3,30516,1,1,2
300119,1,3,30616,1,1,2
300120,1,3,30516,1,1,2
300121,1,3,30516,1,1,4
300125,1,3,30516,1,1,3
300127,1,3,30616,1,1,2
300129,1,3,30616,1,1,3
300133,1,3,30816,1,1,3
300134,1,3,30816,1,1,3
300135,1,3,30816,1,1,3
300138,1,3,31016,1,1,3
300139,1,3,31016,1,1,3
300142,1,3,31016,1,1,3
300143,1,3,31016,1,1,2
300145,1,3,31616,1,1,3
300146,1,3,31016,1,1,4
300147,1,3,31016,1,1,3
300148,1,3,31916,1,1,2
300149,1,3,50616,1,1,3
300150,1,3,31316,1,1,1
300153,1,3,32016,1,1,3
300155,1,3,31316,1,1,1
300158,1,3,31116,1,1,3
300159,1,3,31316,1,1,1
300161,1,3,31116,1,1,1
300163,1,3,31116,1,1,3
300165,1,3,31316,1,1,2
300167,1,3,31116,1,1,1
300170,1,3,31116,1,1,2
300175,1,3,31116,1,1,3
300180,1,3,31616,1,1,1
300181,1,3,31216,1,1,1
300182,1,3,31216,1,1,2
300183,1,3,31216,1,1,2
300185,1,3,32016,1,1,3
300187,1,3,31216,1,1,3
300191,1,3,31216,1,1,1
300195,1,3,31216,1,1,4
300196,1,3,31216,1,1,4
300197,1,3,31216,1,1,3
300200,1,3,31216,1,1,3
300202,1,3,31216,1,1,2
300203,1,3,31216,1,1,3
300207,1,3,31316,1,1,4
300209,1,3,31316,1,1,3
300210,1,3,31316,1,1,2
300216,1,3,31316,1,1,3
300218,1,3,31316,1,1,2
300223,1,3,31316,1,1,1
300224,1,3,31316,1,1,3
300228,1,3,31316,1,1,3
300231,1,3,31316,1,1,3
300233,1,3,31616,1,1,3
300234,1,3,31616,1,1,1
300236,1,3,50516,1,1,1
300238,1,3,31616,1,1,3
300239,1,3,31616,1,1,3
300241,1,3,31916,1,1,3
300244,1,3,31916,1,1,3
300245,1,3,33116,1,1,3
300248,1,3,31916,1,1,3
300249,1,3,32016,1,1,3
300256,1,3,50616,1,1,3
300257,1,3,32016,1,1,2
300260,1,3,31916,1,1,3
300262,1,3,32016,1,1,1
300266,1,3,32016,1,1,3
300271,1,3,32016,1,1,2
300272,1,3,50616,1,1,2
300278,1,3,40316,1,1,3
300282,1,3,40316,1,1,3
300283,1,3,40316,1,1,3
300284,1,3,40316,1,1,3
300286,1,3,42316,1,1,1
300289,1,3,50516,1,1,2
300290,1,3,42316,1,1,3
300294,1,3,50516,1,1,3
300295,1,3,50516,1,1,3
300296,1,3,42316,1,1,3
300297,1,3,50516,1,1,3
300304,1,3,42316,1,1,2
300305,1,3,50616,1,1,3
300306,1,3,42316,1,1,3
300307,1,3,50616,1,1,3
300308,1,3,42316,1,1,3
300309,1,3,50516,1,1,3
300310,1,3,50516,1,1,3
300313,1,3,50516,1,1,3
300314,1,3,50516,1,1,3
300320,1,3,50516,1,1,3
300325,1,3,50516,1,1,3
300327,1,3,50516,1,1,4
300331,1,3,50616,1,1,3
300335,1,3,50516,1,1,3
300341,1,3,50616,1,1,4
300344,1,3,50616,1,1,3
300348,1,3,50616,1,1,3
300358,1,3,50616,1,1,1
400001,2,4,50416,1,1,3
400004,2,4,22916,1,1,3
400009,2,4,22916,1,1,2
400010,2,4,22916,1,1,3
400011,2,4,22916,1,1,3
400012,2,4,22916,1,1,1
400014,2,4,31516,1,1,2
400016,2,4,30516,1,1,3
400020,2,4,22916,1,1,3
400025,2,4,30216,1,1,3
400026,2,4,22916,1,1,4
400027,2,4,30816,1,1,4
400029,2,4,22916,1,1,3
400030,2,4,22916,1,1,3
400032,2,4,22916,1,1,4
400034,2,4,22916,1,1,4
400035,2,4,40216,1,1,3
400036,2,4,22916,1,1,3
400039,2,4,30216,1,1,3
400042,2,4,30216,1,1,1
400043,2,4,30216,1,1,2
400044,2,4,30216,1,1,3
400045,2,4,30216,1,1,3
400046,2,4,30216,1,1,2
400047,2,4,30216,1,1,3
400053,2,4,31516,1,1,3
400054,2,4,50716,1,1,1
400059,2,4,30216,1,1,4
400060,2,4,30216,1,1,4
400062,2,4,30316,1,1,2
400065,2,4,30316,1,1,3
400068,2,4,30316,1,1,3
400073,2,4,30316,1,1,3
400076,2,4,30316,1,1,1
400077,2,4,30316,1,1,3
400079,2,4,30416,1,1,3
400081,2,4,30416,1,1,2
400083,2,4,30416,1,1,1
400084,2,4,31016,1,1,3
400086,2,4,30416,1,1,1
400088,2,4,30416,1,1,3
400089,2,4,30416,1,1,3
400090,2,4,30516,1,1,3
400091,2,4,50516,1,1,3
400093,2,4,50516,1,1,3
400096,2,4,30616,1,1,3
400098,2,4,30616,1,1,4
400100,2,4,30616,1,1,3
400101,2,4,30616,1,1,3
400102,2,4,30816,1,1,3
400104,2,4,32716,1,1,1
400107,2,4,30816,1,1,3
400108,2,4,30816,1,1,2
400112,2,4,30816,1,1,3
400113,2,4,30816,1,1,3
400114,2,4,30816,1,1,4
400116,2,4,30916,1,1,1
400117,2,4,30916,1,1,1
400121,2,4,30916,1,1,3
400124,2,4,31416,1,1,3
400130,2,4,31416,1,1,3
400131,2,4,30916,1,1,1
400132,2,4,30916,1,1,3
400133,2,4,30916,1,1,3
400134,2,4,30916,1,1,1
400135,2,4,30916,1,1,3
400138,2,4,30916,1,1,2
400140,2,4,40216,1,1,2
400141,2,4,31216,1,1,3
400143,2,4,31016,1,1,3
400144,2,4,31916,1,1,1
400145,2,4,31116,1,1,3
400147,2,4,31016,1,1,1
